ID;Category;Sub-Category-1;Sub-Category-2;Sub-Category-3;
c540cab5-9e3b-4fe2-8e35-ce1f73b58d6d;Clothes for Men ; Outerwear | leather, fur & plastic ; Outerwear of leather | other leather - other coats & jackets;;
df97a90d-8fe5-4b6a-99e3-125d1438bba5;Clothes for Men ; Outerwear | leather, fur & plastic ; Outerwear of leather | reptile leather;;
abce0c5f-4643-4606-b87d-d0726391d7f7;Clothes for Men ; Outerwear | leather, fur & plastic ; Outerwear of plastic;;
5fade03b-2f05-4506-8231-39fa877a878a;Clothes for Men ; Outerwear | leather, fur & plastic ; Outerwear of rubber;;
d31f00f6-2c57-4156-8193-4422a3290208;Clothes for Men ; Outerwear | leather, fur & plastic ; Outerwear of textile coated / covered with plastics;;
516cb950-e053-4a96-ad38-9db585676b4a;Clothes for Men ; Outerwear | woven cotton or wool / fine animal hair;;;
234fe14e-a40e-443d-a3ce-b9d7856818b8;Clothes for Men ; Outerwear | woven cotton or wool / fine animal hair ; Anoraks, ski & wind jackets of cotton < 10% down;;
497f2f64-b8c8-4b18-900b-b652ed419522;Clothes for Men ; Outerwear | woven cotton or wool / fine animal hair ; Anoraks, ski & wind jackets of cotton < 10% down | blue denim;;
60541922-b894-4997-b546-f22692d5726b;Clothes for Men ; Outerwear | woven cotton or wool / fine animal hair ; Anoraks, ski & wind jackets of cotton < 10% down | corduroy;;
fe25145c-3218-4ec3-b3ad-a9ea919d832c;Clothes for Men ; Outerwear | woven cotton or wool / fine animal hair ; Anoraks, ski & wind jackets of cotton < 10% down | padded and sleeveless;;
52f87502-53ed-442f-99cf-cd9b222fc666;Clothes for Men ; Outerwear | woven cotton or wool / fine animal hair ; Anoraks, ski & wind jackets of cotton < 10% down | water resistant;;
61486bf2-f2e1-44c5-9c4c-6f45c6898311;Clothes for Men ; Outerwear | woven cotton or wool / fine animal hair ; Anoraks, ski & wind jackets of cotton ; 10% down;
9cdc78e2-bcc8-47ee-9b53-9dd9e1f2ce5c;Clothes for Men ; Outerwear | woven cotton or wool / fine animal hair ; Anoraks, ski & wind jackets of wool / fine animal hair | other;;
5da86eeb-b3fc-4a7f-b395-1a481f075d3b;Clothes for Men ; Outerwear | woven cotton or wool / fine animal hair ; Anoraks, ski & wind jackets of wool / fine animal hair | padded & sleeveless;;
ba3d5829-c353-494c-97df-9464058ee62e;Clothes for Men ; Outerwear | woven cotton or wool / fine animal hair ; Coats & capes of cotton < 10% down | corduroy;;
c74a841f-a4f6-4ffe-bc21-b9e5cd8f656d;Clothes for Men ; Outerwear | woven cotton or wool / fine animal hair ; Coats & capes of cotton < 10% down | other;;
e1056af6-384f-4552-af94-f4b49f8c42cf;Clothes for Men ; Outerwear | woven cotton or wool / fine animal hair ; Coats & capes of cotton < 10% down | raincoats / parkas;;
f0e0851e-070a-4ca1-904f-28375bec0f6a;Clothes for Men ; Outerwear | woven cotton or wool / fine animal hair ; Coats & capes of cotton ; 10% down;
3c11d689-8351-4182-9e01-8f5cfdc5cf68;Clothes for Men ; Outerwear | woven cotton or wool / fine animal hair ; Coats & capes of wool / fine animal hair;;
300082ce-475a-408b-a72e-861603620169;Clothes for Men ; Outerwear | woven cotton or wool / fine animal hair ; Ponchos of cotton;;
c527312a-8057-4e05-91ca-140b857ef280;Clothes for Men ; Outerwear | woven cotton or wool / fine animal hair ; Ponchos of wool / fine animal hair;;
31cbbada-ceee-4a29-ab4c-7dad5a8604fe;Clothes for Men ; Outerwear | woven other textile materials;;;
121e3b94-f0a6-4e2c-bf49-a793a4f4f1b9;Clothes for Men ; Outerwear | woven other textile materials ; Anoraks, ski & wind jackets of man-made fibres < 10% down;;
74caa092-eca8-4e51-a242-313497634486;Clothes for Men ; Outerwear | woven other textile materials ; Anoraks, ski & wind jackets of man-made fibres < 10% down | ; 23% wool / fine animal hair;
3d130570-3185-4843-bb21-a89fbfa87a28;Clothes for Men ; Outerwear | woven other textile materials ; Anoraks, ski & wind jackets of man-made fibres < 10% down | padded and sleeveless;;
6a95257f-c6ab-4a85-889a-03aa4cf932df;Clothes for Men ; Outerwear | woven other textile materials ; Anoraks, ski & wind jackets of man-made fibres < 10% down | water resistant;;
954adc20-cd0c-4a35-982a-daca4972a1ac;Clothes for Men ; Outerwear | woven other textile materials ; Anoraks, ski & wind jackets of man-made fibres ;10% down;
5055a6b8-a309-487b-a0e3-e8d3976d087a;Clothes for Men ; Outerwear | woven other textile materials ; Anoraks, ski & wind jackets of other textile materials | ;70% silk;
8eadeeb5-d605-4f45-8971-cf5046fcbc1f;Clothes for Men ; Outerwear | woven other textile materials ; Anoraks, ski & wind jackets of other textile materials | other;;
b6e94b2e-1eb4-4d28-a091-3b071b554a85;Clothes for Men ; Outerwear | woven other textile materials ; Coats & capes of man-made fibres < 10% down | ;23% wool / fine animal hair;
424f0dca-cf59-4356-936d-0143e1dbe587;Clothes for Men ; Outerwear | woven other textile materials ; Coats & capes of man-made fibres < 10% down | other;;
e74e01b4-de57-4763-b6dd-c631ee367bf1;Clothes for Men ; Outerwear | woven other textile materials ; Coats & capes of man-made fibres < 10% down | raincoats / parkas;;
d0b7b302-8d38-4748-a229-141042fd4c29;Clothes for Men ; Outerwear | woven other textile materials ; Coats & capes of man-made fibres ; 10% down;
60e11ab3-cdf9-4abf-8e77-7abe94bd540b;Clothes for Men ; Outerwear | woven other textile materials ; Coats & capes of other textile materials | ; 70% silk;
7f86095a-c2d9-4f0b-9a8e-d88ed46e2cc8;Clothes for Men ; Outerwear | woven other textile materials ; Coats & capes of other textile materials | other;;
6e1c2f2c-e6a8-47b6-a23f-3873efa1d051;Clothes for Men ; Outerwear | woven other textile materials ; Ponchos of man-made fibres | ; 23% wool / fine animal hair;
43c4db55-8426-45e7-bd05-5fdccb8a0680;Clothes for Men ; Outerwear | woven other textile materials ; Ponchos of man-made fibres | other;;
6ac19f49-4ac0-4690-9ac3-3c7a5eefd44d;Clothes for Men ; Outerwear | woven other textile materials ; Ponchos of other textile materials | ; 70% silk;
736cebea-2300-4f0d-9022-11f8d7f14f77;Clothes for Men ; Outerwear | woven other textile materials ; Ponchos of other textile materials | other;;
d977896d-8b29-4e45-8fa2-725a9b125808;Clothes for Men ; Socks;;;
8a92e745-671a-4205-9e1b-4d88061afb9f;Clothes for Men ; Socks ; Compression Hosiery | for orthopedic treatment;;
ef35766d-9bce-47a1-b492-a0bbd90a695d;Clothes for Men ; Socks ; Compression Hosiery | for varicose veins - of synthetic fibres;;
8aba51ec-4d76-4e0c-9dc4-78a8e47a9d56;Clothes for Men ; Socks ; Socks of artificial fibres | ; 23% wool / fine animal hair;
50069487-dc63-489e-8a21-d8843b89d486;Clothes for Men ; Socks ; Socks of artificial fibres | other;;
4e533bb2-3f34-49d9-8337-f4976d4cc032;Clothes for Men ; Socks ; Socks of cotton;;
f271557b-77fc-48df-8e2a-3f08a42d00b3;Clothes for Men ; Socks ; Socks of other textile materials | ; 70% silk;
a717eb58-7c8e-4979-a748-a8eb0bba217b;Clothes for Men ; Socks ; Socks of other textile materials | other;;
86ff0066-afdc-4e9a-904b-e1db1472d0ed;Clothes for Men ; Socks ; Socks of synthetic fibres | ; 23% wool / fine animal hair;
903b9d1b-6b1b-4abd-8080-29f73c5d9e22;Clothes for Men ; Socks ; Socks of synthetic fibres | other;;
abd76f18-1d9a-4b8c-8fe2-ae149ed6782b;Clothes for Men ; Socks ; Socks of wool / fine animal hair;;
00a7f637-ac36-48b2-96c8-82385baa80fa;Clothes for Men ; Suits, Suit Jackets & Blazers;;;
2432076b-b1cf-490d-a678-83b8afd2f7a4;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of knitted artificial fibres;;
9eee454e-e3e6-4240-837a-befa8d513043;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of knitted cotton;;
1af96398-1ee7-4188-9cf0-bb330b627669;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of knitted other textile materials | ; 70% silk;
66af2348-c184-4591-bbbc-cf562aaa17a6;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of knitted other textile materials | other;;
fff7702b-548f-4ac6-83cb-b1ebfea95e26;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of knitted synthetic fibres | ; 23% wool / fine animal hair;
2707b40a-251b-480e-a6f9-ccd2a0cc30d0;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of knitted synthetic fibres | other;;
3880c8d4-97a7-4204-8075-f0ea03334420;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of knitted wool / fine animal hair;;
dc149f83-dd18-4dff-bbc5-b8f7cde62337;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of woven artificial fibres | ; 36% wool / fine animal hair;
50afa2dc-7739-4622-bd68-927ef8149873;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of woven artificial fibres | other;;
f46f9c1d-204e-4289-9313-e186fd34e364;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of woven cotton | ; 36% flax fibres;
ecd1a20c-0dfb-421f-a294-599250f8b439;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of woven cotton | blue denim;;
0b4f6546-7267-4f6c-865b-1da54fbeecc6;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of woven cotton | corduroy;;
0475c615-5449-4570-94f4-dea9046fdc70;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of woven cotton | other;;
a76b40ee-4f18-435d-a8c7-483428408fc4;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of woven other textile materials | ; 70% silk;
27c9e985-e3c0-4b94-9496-35ceec4f03f1;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of woven other textile materials | other;;
9798ec61-29ed-42b8-907f-59cffe763d50;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of woven synthetic fibres | ; 36% wool / fine animal hair;
0169c0f8-e99f-4d35-ae98-2246f496eecd;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of woven synthetic fibres | other;;
8bf2164f-41e3-4f80-8009-98c4d36ef711;Clothes for Men ; Suits, Suit Jackets & Blazers ; Jackets & Blazers of woven wool / fine animal hair;;
c5bdaf17-dc5c-4bed-b3fb-706dcdfdd5af;Clothes for Men ; Suits, Suit Jackets & Blazers ; Suits of knitted artificial fibres | ; 23% wool / fine animal hair;
69df5d42-cfe2-46f8-8c44-14fd728001ae;Clothes for Men ; Suits, Suit Jackets & Blazers ; Suits of knitted artificial fibres | other;;
180be112-868d-4ecb-a769-717ddbfe00ae;Clothes for Men ; Suits, Suit Jackets & Blazers ; Suits of knitted cotton;;
ef1fb4a4-585b-4900-bcc4-ef86e98543c6;Clothes for Men ; Suits, Suit Jackets & Blazers ; Suits of knitted other textile materials | ; 70% silk;
1f996d1f-818b-40d5-8f5b-829290644d94;Clothes for Men ; Suits, Suit Jackets & Blazers ; Suits of knitted other textile materials | other;;
305f35da-bf0a-472c-8abc-7e07380cf0fc;Clothes for Men ; Suits, Suit Jackets & Blazers ; Suits of knitted synthetic fibres | ; 23% wool / fine animal hair;
dc93d981-1afd-4a69-b741-ad92ad6c1a95;Clothes for Men ; Suits, Suit Jackets & Blazers ; Suits of knitted synthetic fibres | other;;
22dbd724-6bb8-4cbf-ae2b-2d4542332818;Clothes for Men ; Suits, Suit Jackets & Blazers ; Suits of knitted wool / fine animal hair;;
cb7c27b2-de5f-4456-93b2-8402bdfef861;Clothes for Men ; Suits, Suit Jackets & Blazers ; Suits of woven artificial fibres | ; 36% wool / fine animal hair;
d57c71d0-199b-4558-b2f4-6e5d909b1857;Clothes for Men ; Suits, Suit Jackets & Blazers ; Suits of woven artificial fibres | other;;
24b17a3c-9695-44b8-836e-22585bd7544a;Clothes for Men ; Suits, Suit Jackets & Blazers ; Suits of woven cotton;;
d8096d7c-6ba4-46c1-a679-bc7f96db909e;Clothes for Men ; Suits, Suit Jackets & Blazers ; Suits of woven other textile materials | ; 70% silk;
f390bfd0-b62e-4952-beda-71fe46423288;Clothes for Men ; Suits, Suit Jackets & Blazers ; Suits of woven other textile materials | other;;
d3f9ce61-09e8-415d-9991-552bec57a4dc;Clothes for Men ; Suits, Suit Jackets & Blazers ; Suits of woven synthetic fibres | ; 36% wool / fine animal hair;
58fda87b-4ddc-4eee-bf2f-ee284883c0b4;Clothes for Men ; Suits, Suit Jackets & Blazers ; Suits of woven synthetic fibres | other;;
143608d4-62a6-48c0-a86b-d78a2954cf07;Clothes for Men ; Suits, Suit Jackets & Blazers ; Suits of woven wool / fine animal hair | ; 30% silk;
f2a64570-44e8-4b8f-8795-f86ae0785178;Clothes for Men ; Suits, Suit Jackets & Blazers ; Suits of woven wool / fine animal hair | other;;
d70dbbcf-7241-4319-9f2f-bad7ac754bba;Clothes for Men ; Suits, Suit Jackets & Blazers ; Waistcoats & Dress Vests of woven cotton;;
b8137487-3463-4a5f-a0fa-fa2e72edcc01;Clothes for Men ; Suits, Suit Jackets & Blazers ; Waistcoats & Dress Vests of woven man-made fibres;;
11db4820-3aac-4b82-b548-4a34c5912e09;Clothes for Men ; Suits, Suit Jackets & Blazers ; Waistcoats & Dress Vests of woven other textile materials;;
ced945a1-ba3d-4233-be73-4523360777ef;Clothes for Men ; Suits, Suit Jackets & Blazers ; Waistcoats & Dress Vests of woven wool / fine animal hair;;
547f6db5-7845-4787-93a6-0ffc4ed94241;Clothes for Men ; Sweaters & Sweatshirts;;;
7f05976e-5fe1-4ecf-9098-cfd971bbc67f;Clothes for Men ; Sweaters & Sweatshirts ; Hooded Sweatshirts of cotton;;
4e1df22a-a039-4117-acfe-7d382fd469d8;Clothes for Men ; Sweaters & Sweatshirts ; Hoodie of knitted cotton;;
8238363b-42bf-492e-aa59-4cc78eb81326;Clothes for Men ; Sweaters & Sweatshirts ; Pullovers & Cardigans of cotton | ; 36% flax fibres;
76ca787f-31c2-495b-8cb7-1dc8096bac79;Clothes for Men ; Sweaters & Sweatshirts ; Pullovers & Cardigans of cotton | other;;
ab5c5bce-f0d6-43c4-a5de-134dc1382781;Clothes for Men ; Sweaters & Sweatshirts ; Pullovers & Cardigans of flax / ramie;;
0fad0cde-28c6-4499-be8d-c943d0defc14;Clothes for Men ; Sweaters & Sweatshirts ; Pullovers & Cardigans of man-made fibres | ; 23% wool / fine animal hair;
87c49a47-7aed-4694-9f70-4dc4e03984f0;Clothes for Men ; Sweaters & Sweatshirts ; Pullovers & Cardigans of man-made fibres | ; 25% leather;
4a1d3980-d5b5-47a8-855e-989bf8a585cd;Clothes for Men ; Sweaters & Sweatshirts ; Pullovers & Cardigans of man-made fibres | ; 30% silk;
bf09d1f0-ab0a-40cb-a66f-0099993fad98;Clothes for Men ; Sweaters & Sweatshirts ; Pullovers & Cardigans of man-made fibres | other;;
81fb8352-bd08-447d-9896-f6bc92161fc7;Clothes for Men ; Sweaters & Sweatshirts ; Pullovers & Cardigans of other textile materials;;
3a2d2169-c07a-4ac7-bc8d-8da6d72e2142;Clothes for Men ; Sweaters & Sweatshirts ; Pullovers & Cardigans of silk < 70% silk;;
4e569f82-79d5-4a66-811a-8fa2de42e1a1;Clothes for Men ; Sweaters & Sweatshirts ; Pullovers & Cardigans of silk ; 70% silk;
45923f4a-950a-43d7-9f7b-29f3c565cb01;Clothes for Men ; Sweaters & Sweatshirts ; Pullovers & Cardigans of wool / fine animal hair | cashmere (100%);;
ef66efd9-09b5-467a-a9bc-336e3e8e72db;Clothes for Men ; Sweaters & Sweatshirts ; Pullovers & Cardigans of wool / fine animal hair | cashmere (<100%);;
d720ce6d-7d9a-4f0c-953f-72a43333d366;Clothes for Men ; Sweaters & Sweatshirts ; Pullovers & Cardigans of wool / fine animal hair | other;;
c23f9abe-93f0-4db2-a4be-f40a2531c357;Clothes for Men ; Sweaters & Sweatshirts ; Pullovers & Cardigans of wool / fine animal hair | wool;;
0b056d3e-7801-46b4-bfd7-c04be9390dca;Clothes for Men ; Swimwear & Leisurewear;;;
329a5d30-158f-451c-9d98-937043878602;Clothes for Men ; Swimwear & Leisurewear ; Swimwear of knitted cotton < 5% rubber thread;;
00282722-d366-44d6-afe8-8b83580fa341;Clothes for Men ; Swimwear & Leisurewear ; Swimwear of knitted cotton ; 5% rubber thread;
835d3364-c7e5-4e7a-84ad-58214414d224;Clothes for Men ; Swimwear & Leisurewear ; Swimwear of knitted other textile materials < 5% rubber thread | ; 70% silk;
0cbc1606-e4ce-4b4f-8fe2-ed1f7256356a;Clothes for Men ; Swimwear & Leisurewear ; Swimwear of knitted other textile materials < 5% rubber thread | other;;
37518631-3ad3-45f4-a87d-d4c3bb6b20a3;Clothes for Men ; Swimwear & Leisurewear ; Swimwear of knitted other textile materials ; 5% rubber thread | ; 70% silk
00d61c07-5a26-48e8-af9e-02c7cb34f39c;Clothes for Men ; Swimwear & Leisurewear ; Swimwear of knitted other textile materials ; 5% rubber thread | other;
fa1ab50e-bf74-42b6-970e-dcdc731272ff;Clothes for Men ; Swimwear & Leisurewear ; Swimwear of knitted synthetic fibres | ; 5% rubber thread;
3688d4b8-7928-429a-993a-15f325f46a67;Clothes for Men ; Swimwear & Leisurewear ; Swimwear of knitted synthetic fibres | other;;
083d6f15-7f2a-473b-8f10-095583552cdf;Clothes for Men ; Swimwear & Leisurewear ; Swimwear of woven cotton;;
1371c9b6-7f2a-4e1b-bb7c-46ab13efb63a;Clothes for Men ; Swimwear & Leisurewear ; Swimwear of woven man-made fibres;;
9c284047-b46b-4c42-9bc4-8fa6555b958b;Clothes for Men ; Swimwear & Leisurewear ; Swimwear of woven other textile materials | ; 70% silk;
c70af908-f244-429c-82ed-3676d3b5f91e;Clothes for Men ; Swimwear & Leisurewear ; Swimwear of woven other textile materials | other;;
2c31d678-2838-4526-abde-ecfc8b725504;Clothes for Men ; Swimwear & Leisurewear ; Tracksuits of knitted artificial fibres;;
99793cac-932c-4c49-a427-01b7d2d20327;Clothes for Men ; Swimwear & Leisurewear ; Tracksuits of knitted cotton;;
dcf2f8f8-36cb-487a-8ebe-90930e3ad6c8;Clothes for Men ; Swimwear & Leisurewear ; Tracksuits of knitted other textile materials | ; 70% silk;
cc453088-622a-496d-902a-0cf78317e47b;Clothes for Men ; Swimwear & Leisurewear ; Tracksuits of knitted other textile materials | other;;
22d3d26b-8019-42f1-8e40-ad039b3614d4;Clothes for Men ; Swimwear & Leisurewear ; Tracksuits of knitted synthetic fibres;;
7ab5b28c-a4f9-494a-9bdf-e42640936698;Clothes for Men ; Swimwear & Leisurewear ; Tracksuits of woven cotton;;
e8cbbeb7-82a9-4560-a765-a859479f6033;Clothes for Men ; Swimwear & Leisurewear ; Tracksuits of woven man-made fibres;;
fbdd10d4-471c-4de0-89be-a097c8cc145b;Clothes for Men ; Swimwear & Leisurewear ; Tracksuits of woven other textile materials | ; 70% silk;
379d26d9-641a-4065-a912-94a310bf3e9f;Clothes for Men ; Swimwear & Leisurewear ; Tracksuits of woven other textile materials | other;;
6e229387-b24b-4e1c-9c18-a6c6086fd2e0;Clothes for Men ; Swimwear & Leisurewear ; Tracksuits of woven wool / fine animal hair;;
f9cde12c-5960-40c6-9fe9-a9bc74c972f3;Clothes for Men ; T-Shirts, Shirts & Polos;;;
8cee5992-152e-4808-a9a1-3cd4a4221460;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts & Polos of knitted artificial fibres | ; 23% wool / fine animal hair;
ad93c9d3-dc46-4b80-a3db-b5c11c62f087;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts & Polos of knitted artificial fibres | other;;
b9dee2b9-569c-4d94-9186-5927dce5d7be;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts & Polos of knitted cotton;;
d6b6e1d3-5e7e-43bc-acb0-b8c6d603b4bc;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts & Polos of knitted other textile materials | ; 70% silk;
7cc3d3fc-77ce-4ec1-b850-78b58c7f0e6a;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts & Polos of knitted other textile materials | other;;
13bb9dc0-2e89-4380-83f4-6b3992ff3d41;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts & Polos of knitted synthetic fibres | ; 23% wool / fine animal hair;
983c8887-57cd-4c46-be29-e523954c20a3;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts & Polos of knitted synthetic fibres | other;;
363016e4-b27a-4328-9768-5ae1b8f38a76;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts & Polos of knitted wool / fine animal hair;;
bf4b5f3c-466e-45d0-86ef-938c86f0562c;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts of Leather;;
23164332-0b8c-498f-b03f-c376ac32de76;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts of woven cotton | corduroy;;
41aef593-888a-4b59-afcb-1631e8c1fc24;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts of woven cotton | other;;
b9d98c88-c723-491e-9c65-70bf744828c4;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts of woven flax / ramie;;
2a96a95c-793e-4798-bcd5-40bedcee629e;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts of woven man-made fibres | ; 36% wool / fine animal hair;
3622a256-a7b3-41e7-a7ae-612492d79d96;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts of woven man-made fibres | other;;
a1fb34ef-1725-4cff-89a2-ff0a4643744a;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts of woven other textile materials;;
5bdc1b67-e2d5-42fd-910b-510d5ccfdd19;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts of woven silk < 70% silk;;
f09ec716-203b-44cb-8fe1-ea700dc0f8fd;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts of woven silk ; 70% silk;
00c90e7f-2e0d-4ef7-b01a-c97bb17ea0e4;Clothes for Men ; T-Shirts, Shirts & Polos ; Shirts of woven wool / fine animal hair;;
71cdb4c7-fc5c-4b26-8179-d662a9dd6103;Clothes for Men ; T-Shirts, Shirts & Polos ; T-Shirts of cotton;;
1ec37c38-2172-43c6-93e6-b2932a55bc3a;Clothes for Men ; T-Shirts, Shirts & Polos ; T-Shirts of man-made fibres;;
28b499a0-4cc0-425d-9425-f0505b7e8b8a;Clothes for Men ; T-Shirts, Shirts & Polos ; T-Shirts of other textile materials | ; 70% silk;
fe8ae1d4-4170-44cb-8c0d-f2291eb89c0e;Clothes for Men ; T-Shirts, Shirts & Polos ; T-Shirts of other textile materials | other;;
a57c9023-092e-4fb1-9637-5153931ac68f;Clothes for Men ; T-Shirts, Shirts & Polos ; T-Shirts of wool / fine animal hair | of wool with long sleeves;;
a2ca3328-85f0-41ca-87b8-73613c262f5d;Clothes for Men ; T-Shirts, Shirts & Polos ; T-Shirts of wool / fine animal hair | other;;
c091082f-f526-4ec5-95f2-ec3262922ea5;Clothes for Men ; T-Shirts, Shirts & Polos ; Tanks, Singlets & Vests of knitted cotton;;
f844511d-adc0-43d3-a123-25d62cac600d;Clothes for Men ; T-Shirts, Shirts & Polos ; Tanks, Singlets & Vests of knitted man-made fibres;;
e31a02c2-a69c-403f-bad4-07add7c8bdb8;Clothes for Men ; T-Shirts, Shirts & Polos ; Tanks, Singlets & Vests of knitted other textile materials | ; 70% silk;
9ad8c685-5863-46ca-993a-01501905ea30;Clothes for Men ; T-Shirts, Shirts & Polos ; Tanks, Singlets & Vests of knitted other textile materials | other;;
64feb226-48ba-4e48-ab8b-0c67d9a881b7;Clothes for Men ; T-Shirts, Shirts & Polos ; Tanks, Singlets & Vests of knitted wool / fine animal hair;;
9e945a90-9f91-4694-a666-64085fff977b;Clothes for Men ; T-Shirts, Shirts & Polos ; Tanks, Singlets & Vests of woven cotton;;
243229c2-c299-41d1-afbf-a5b303b4feb9;Clothes for Men ; T-Shirts, Shirts & Polos ; Tanks, Singlets & Vests of woven man-made fibres;;
9e566467-f343-468f-a91a-97eb9ca201d9;Clothes for Men ; T-Shirts, Shirts & Polos ; Tanks, Singlets & Vests of woven other textile materials | ; 70% silk;
cf1fd781-993b-44f2-b1c1-6b28255130d0;Clothes for Men ; T-Shirts, Shirts & Polos ; Tanks, Singlets & Vests of woven other textile materials | other;;
6c11ad83-f67f-4454-8467-dae09bd49025;Clothes for Men ; T-Shirts, Shirts & Polos ; Tanks, Singlets & Vests of woven wool / fine animal hair;;
4f538955-486e-4f88-a3b1-af849b1ad486;Clothes for Men ; Trousers, Shorts & Jeans;;;
622947bd-c813-4f47-afed-d688d71dfa2b;Clothes for Men ; Trousers, Shorts & Jeans ; Jeans of blue denim;;
8cf691b3-ed18-4414-b6f7-83dd7278001d;Clothes for Men ; Trousers, Shorts & Jeans ; Jeans of corduroy;;
3fb814a6-b3e4-4a27-9815-ba8f3a41c8ca;Clothes for Men ; Trousers, Shorts & Jeans ; Jeans of other denim;;
6eac0d8e-ff55-4a89-baf0-0c57945aee7b;Clothes for Men ; Trousers, Shorts & Jeans ; Shorts of knitted artificial fibres | ; 23% wool / fine animal hair;
3f8eda02-bbe4-433c-921c-e676339b5191;Clothes for Men ; Trousers, Shorts & Jeans ; Shorts of knitted artificial fibres | other;;
4ed60ed9-8601-42fd-8924-6cc8c9bee058;Clothes for Men ; Trousers, Shorts & Jeans ; Shorts of knitted cotton;;
ce53283e-1363-4a22-a5dd-603badbfed83;Clothes for Men ; Trousers, Shorts & Jeans ; Shorts of knitted other textile materials | ; 70% silk;
770733f2-df4d-48f2-9198-82085aa9b836;Clothes for Men ; Trousers, Shorts & Jeans ; Shorts of knitted other textile materials | other;;
055efacc-4cb2-4450-99af-8659ff0a70ef;Clothes for Men ; Trousers, Shorts & Jeans ; Shorts of knitted synthetic fibres | ; 23% wool / fine animal hair;
2fe777de-9fce-4203-8649-df0aff619ac7;Clothes for Men ; Trousers, Shorts & Jeans ; Shorts of knitted synthetic fibres | other;;
42d00a35-8aa3-4864-83c7-450aaa63a007;Clothes for Men ; Trousers, Shorts & Jeans ; Shorts of knitted wool / fine animal hair;;
6aa95ba5-0c4a-40c9-a063-0b821bffd0b9;Clothes for Men ; Trousers, Shorts & Jeans ; Shorts of woven artificial fibres | ; 36% wool / fine animal hair;
604891b5-9f94-429c-af19-27b14e32afcc;Clothes for Men ; Trousers, Shorts & Jeans ; Shorts of woven artificial fibres | other;;
f22e7503-9dfe-4938-8fc7-56f38f3188ba;Clothes for Men ; Trousers, Shorts & Jeans ; Shorts of woven cotton;;
1c408e60-1f3f-4883-85cd-0ef49bbb0e38;Clothes for Men ; Trousers, Shorts & Jeans ; Shorts of woven other textile materials | ; 70% silk;
15ef5072-384e-4dc2-a9f1-f3dfb3a9672e;Clothes for Men ; Trousers, Shorts & Jeans ; Shorts of woven other textile materials | other;;
4925658c-db11-4959-ad18-21e8ac2befce;Clothes for Men ; Trousers, Shorts & Jeans ; Shorts of woven synthetic fibres | ; 36% wool / fine animal hair;
2ca89191-96f7-47a4-9bcb-a8fb42d0ee4f;Clothes for Men ; Trousers, Shorts & Jeans ; Shorts of woven synthetic fibres | other;;
35147dfa-00d4-4f78-be41-a288eff2e99a;Clothes for Men ; Trousers, Shorts & Jeans ; Shorts of woven wool / fine animal hair;;
1fa1dd0b-9a2c-4684-a72c-884954992085;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of knitted artificial fibres | ; 23% wool / fine animal hair;
4bb43842-6ce1-4899-a28d-6478aa1d34ef;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of knitted artificial fibres | other;;
366a06ba-5b26-44da-9f2b-fab19b60d65a;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of knitted cotton;;
